,mag,pm,n_se,n_false,n_meas,n_scmp,n_true,f_pur,f_dr,f_com,class_star,pm_filter
794,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.925,0.4
824,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.925,0.3
854,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.925,0.2
884,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.925,0.1
914,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.9,1.0
944,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.9,0.9
974,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.9,0.8
1004,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.9,0.7
1034,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.9,0.6
1064,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.9,0.5
1094,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.9,0.4
1124,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.9,0.3
1154,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.9,0.2
1184,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.9,0.1
1214,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.875,1.0
1244,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.875,0.9
1274,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.875,0.8
1304,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.875,0.7
1334,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.875,0.6
1364,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.875,0.5
1394,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.875,0.4
1424,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.875,0.3
1454,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.875,0.2
1484,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.875,0.1
1514,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.85,1.0
1544,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.85,0.9
1574,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.85,0.8
1604,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.85,0.7
1634,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.85,0.6
1664,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.85,0.5
1694,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.85,0.4
1724,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.85,0.3
1754,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.85,0.2
1784,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.85,0.1
1814,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.825,1.0
1844,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.825,0.9
1874,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.825,0.8
1904,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.825,0.7
1934,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.825,0.6
1964,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.825,0.5
1994,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.825,0.4
2024,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.825,0.3
2054,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.825,0.2
2084,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.825,0.1
2114,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.8,1.0
2144,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.8,0.9
2174,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.8,0.8
2204,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.8,0.7
2234,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.8,0.6
2264,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.8,0.5
2294,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.8,0.4
2324,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.8,0.3
2354,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.8,0.2
2384,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.8,0.1
2414,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.775,1.0
2444,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.775,0.9
2474,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.775,0.8
2504,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.775,0.7
2534,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.775,0.6
2564,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.775,0.5
2594,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.775,0.4
2624,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.775,0.3
2654,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.775,0.2
2684,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.775,0.1
2714,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.75,1.0
2744,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.75,0.9
2774,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.75,0.8
2804,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.75,0.7
2834,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.75,0.6
2864,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.75,0.5
2894,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.75,0.4
2924,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.75,0.3
2954,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.75,0.2
2984,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.75,0.1
3024,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.75,0.2
3054,22-23,10.0,14,0,14,14,21,1.0,0.67,0.67,0.75,0.1
