,mag,pm,n_se,n_false,n_meas,n_scmp,n_true,f_pur,f_dr,f_com,class_star,pm_filter
1054,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.9,0.5
1084,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.9,0.4
1114,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.9,0.3
1144,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.9,0.2
1174,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.9,0.1
1204,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.875,1.0
1234,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.875,0.9
1264,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.875,0.8
1294,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.875,0.7
1324,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.875,0.6
1354,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.875,0.5
1384,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.875,0.4
1414,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.875,0.3
1444,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.875,0.2
1474,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.875,0.1
1504,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.85,1.0
1534,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.85,0.9
1564,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.85,0.8
1594,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.85,0.7
1624,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.85,0.6
1654,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.85,0.5
1684,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.85,0.4
1714,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.85,0.3
1744,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.85,0.2
1774,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.85,0.1
1804,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.825,1.0
1834,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.825,0.9
1864,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.825,0.8
1894,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.825,0.7
1924,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.825,0.6
1954,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.825,0.5
1984,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.825,0.4
2014,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.825,0.3
2044,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.825,0.2
2074,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.825,0.1
2104,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.8,1.0
2134,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.8,0.9
2164,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.8,0.8
2194,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.8,0.7
2224,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.8,0.6
2254,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.8,0.5
2284,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.8,0.4
2314,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.8,0.3
2344,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.8,0.2
2374,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.8,0.1
2404,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.775,1.0
2434,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.775,0.9
2464,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.775,0.8
2494,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.775,0.7
2524,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.775,0.6
2554,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.775,0.5
2584,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.775,0.4
2614,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.775,0.3
2644,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.775,0.2
2674,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.775,0.1
2704,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.75,1.0
2734,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.75,0.9
2764,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.75,0.8
2794,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.75,0.7
2824,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.75,0.6
2854,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.75,0.5
2884,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.75,0.4
2914,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.75,0.3
2944,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.75,0.2
2974,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.75,0.1
3014,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.75,0.2
3044,20-21,10.0,11,0,11,11,16,1.0,0.69,0.69,0.75,0.1
