,mag,pm,n_se,n_false,n_meas,n_scmp,n_true,f_pur,f_dr,f_com,class_star,pm_filter
2433,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.775,0.9
2463,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.775,0.8
2493,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.775,0.7
2523,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.775,0.6
2553,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.775,0.5
2583,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.775,0.4
2613,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.775,0.3
2643,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.775,0.2
2673,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.775,0.1
2703,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.75,1.0
2733,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.75,0.9
2763,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.75,0.8
2793,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.75,0.7
2823,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.75,0.6
2853,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.75,0.5
2883,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.75,0.4
2913,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.75,0.3
2943,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.75,0.2
2973,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.75,0.1
3013,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.75,0.2
3043,20-21,3.0,17,0,17,17,19,1.0,0.89,0.89,0.75,0.1
