,mag,pm,n_se,n_false,n_meas,n_scmp,n_true,f_pur,f_dr,f_com,class_star,pm_filter
1049,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.9,0.6
1079,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.9,0.5
1109,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.9,0.4
1139,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.9,0.3
1169,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.9,0.2
1199,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.9,0.1
1229,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.875,1.0
1259,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.875,0.9
1289,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.875,0.8
1319,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.875,0.7
1349,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.875,0.6
1379,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.875,0.5
1409,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.875,0.4
1439,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.875,0.3
1469,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.875,0.2
1499,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.875,0.1
1529,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.85,1.0
1559,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.85,0.9
1589,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.85,0.8
1619,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.85,0.7
1649,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.85,0.6
1679,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.85,0.5
1709,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.85,0.4
1739,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.85,0.3
1769,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.85,0.2
1799,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.85,0.1
1829,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.825,1.0
1859,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.825,0.9
1889,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.825,0.8
1919,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.825,0.7
1949,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.825,0.6
1979,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.825,0.5
2009,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.825,0.4
2039,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.825,0.3
2069,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.825,0.2
2099,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.825,0.1
2129,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.8,1.0
2159,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.8,0.9
2189,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.8,0.8
2219,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.8,0.7
2249,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.8,0.6
2279,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.8,0.5
2309,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.8,0.4
2339,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.8,0.3
2369,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.8,0.2
2399,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.8,0.1
2429,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.775,1.0
2459,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.775,0.9
2489,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.775,0.8
2519,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.775,0.7
2549,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.775,0.6
2579,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.775,0.5
2609,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.775,0.4
2639,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.775,0.3
2669,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.775,0.2
2699,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.775,0.1
2729,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.75,1.0
2759,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.75,0.9
2789,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.75,0.8
2819,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.75,0.7
2849,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.75,0.6
2879,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.75,0.5
2909,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.75,0.4
2939,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.75,0.3
2969,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.75,0.2
2999,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.75,0.1
3009,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.75,0.3
3039,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.75,0.2
3069,25-26,10.0,0,0,0,2,18,0.0,0.0,0.0,0.75,0.1
