,mag,pm,n_se,n_false,n_meas,n_scmp,n_true,f_pur,f_dr,f_com,class_star,pm_filter
767,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.925,0.5
797,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.925,0.4
827,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.925,0.3
857,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.925,0.2
887,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.925,0.1
917,23-24,1.0,11,1,12,24,25,0.92,0.48,0.44,0.9,1.0
947,23-24,1.0,14,1,15,24,25,0.93,0.6,0.56,0.9,0.9
977,23-24,1.0,19,1,20,24,25,0.95,0.8,0.76,0.9,0.8
1007,23-24,1.0,22,1,23,24,25,0.96,0.92,0.88,0.9,0.7
1037,23-24,1.0,22,1,23,24,25,0.96,0.92,0.88,0.9,0.6
1067,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.9,0.5
1097,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.9,0.4
1127,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.9,0.3
1157,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.9,0.2
1187,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.9,0.1
1217,23-24,1.0,13,1,14,24,25,0.93,0.56,0.52,0.875,1.0
1247,23-24,1.0,16,1,17,24,25,0.94,0.68,0.64,0.875,0.9
1277,23-24,1.0,20,1,21,24,25,0.95,0.84,0.8,0.875,0.8
1307,23-24,1.0,22,1,23,24,25,0.96,0.92,0.88,0.875,0.7
1337,23-24,1.0,22,1,23,24,25,0.96,0.92,0.88,0.875,0.6
1367,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.875,0.5
1397,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.875,0.4
1427,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.875,0.3
1457,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.875,0.2
1487,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.875,0.1
1517,23-24,1.0,17,1,18,24,25,0.94,0.72,0.68,0.85,1.0
1547,23-24,1.0,19,1,20,24,25,0.95,0.8,0.76,0.85,0.9
1577,23-24,1.0,23,1,24,24,25,0.96,0.96,0.92,0.85,0.8
1607,23-24,1.0,24,1,25,24,25,0.96,1.0,0.96,0.85,0.7
1637,23-24,1.0,24,1,25,24,25,0.96,1.0,0.96,0.85,0.6
1667,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.85,0.5
1697,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.85,0.4
1727,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.85,0.3
1757,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.85,0.2
1787,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.85,0.1
1817,23-24,1.0,17,1,18,24,25,0.94,0.72,0.68,0.825,1.0
1847,23-24,1.0,19,1,20,24,25,0.95,0.8,0.76,0.825,0.9
1877,23-24,1.0,23,1,24,24,25,0.96,0.96,0.92,0.825,0.8
1907,23-24,1.0,24,1,25,24,25,0.96,1.0,0.96,0.825,0.7
1937,23-24,1.0,24,1,25,24,25,0.96,1.0,0.96,0.825,0.6
1967,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.825,0.5
1997,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.825,0.4
2027,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.825,0.3
2057,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.825,0.2
2087,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.825,0.1
2117,23-24,1.0,18,1,19,24,25,0.95,0.76,0.72,0.8,1.0
2147,23-24,1.0,20,1,21,24,25,0.95,0.84,0.8,0.8,0.9
2177,23-24,1.0,23,1,24,24,25,0.96,0.96,0.92,0.8,0.8
2207,23-24,1.0,24,1,25,24,25,0.96,1.0,0.96,0.8,0.7
2237,23-24,1.0,24,1,25,24,25,0.96,1.0,0.96,0.8,0.6
2267,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.8,0.5
2297,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.8,0.4
2327,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.8,0.3
2357,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.8,0.2
2387,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.8,0.1
2417,23-24,1.0,18,1,19,24,25,0.95,0.76,0.72,0.775,1.0
2447,23-24,1.0,20,1,21,24,25,0.95,0.84,0.8,0.775,0.9
2477,23-24,1.0,23,1,24,24,25,0.96,0.96,0.92,0.775,0.8
2507,23-24,1.0,24,1,25,24,25,0.96,1.0,0.96,0.775,0.7
2537,23-24,1.0,24,1,25,24,25,0.96,1.0,0.96,0.775,0.6
2567,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.775,0.5
2597,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.775,0.4
2627,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.775,0.3
2657,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.775,0.2
2687,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.775,0.1
2717,23-24,1.0,20,1,21,24,25,0.95,0.84,0.8,0.75,1.0
2747,23-24,1.0,21,1,22,24,25,0.95,0.88,0.84,0.75,0.9
2777,23-24,1.0,23,1,24,24,25,0.96,0.96,0.92,0.75,0.8
2807,23-24,1.0,24,1,25,24,25,0.96,1.0,0.96,0.75,0.7
2837,23-24,1.0,24,1,25,24,25,0.96,1.0,0.96,0.75,0.6
2867,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.75,0.5
2897,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.75,0.4
2927,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.75,0.3
2957,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.75,0.2
2987,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.75,0.1
3027,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.75,0.2
3057,23-24,1.0,24,3,27,24,25,0.89,1.08,0.96,0.75,0.1
