,0.0,0.001,0.003,0.01,0.03,0.1,0.3,1.0,3.0,10.0,30.0
0,0.025606900000000002,0.43091,0.0607246,0.0794963,0.0972316,0.0321155,0.0329083,0.043833,0.289505,0.705034,0.40217600000000003
1,0.0531565,0.0219981,0.0425034,0.047772800000000004,0.0727552,0.0778934,0.10807699999999999,0.0961521,0.23100199999999999,0.686945,
2,0.15060199999999999,,0.108208,0.066856,0.07241139999999999,0.0786561,0.43203,0.018268299999999998,0.323938,0.685673,
3,,,0.0337316,0.0689539,0.10578499999999999,0.06794220000000001,0.048398000000000004,0.0681667,0.183572,0.6826800000000001,
4,,,0.00170636,0.052447900000000006,0.370026,0.09037139999999999,0.0455591,0.056895299999999996,0.222504,0.6405689999999999,
5,,,0.0943356,0.09299389999999999,0.5006109999999999,0.07871080000000001,0.0819562,0.11521500000000001,0.25755,0.697125,
6,,,0.048531300000000006,0.0716907,0.05205800000000001,0.11105699999999999,0.09149349999999999,0.230712,0.201396,0.402884,
7,,,0.0898803,0.0873945,0.07903020000000001,0.056417300000000004,0.899249,0.8958139999999999,0.22675599999999999,0.6913779999999999,
8,,,0.04886,0.047726,0.474017,0.0645815,0.0205646,0.10895099999999999,0.488418,0.678133,
9,,,0.192299,0.053957000000000005,0.0230377,0.0566619,0.0661635,0.084225,0.24720300000000003,0.708504,
10,,,0.036949,0.08513760000000001,0.361498,0.5356609999999999,0.018843099999999998,0.0242176,0.24861599999999998,,
11,,,0.0466144,0.0985628,0.0466839,0.0809477,0.026369,0.11894400000000001,0.23411300000000002,,
12,,,0.00845486,0.107109,0.334999,0.010340799999999999,0.0760995,0.042036300000000006,0.228516,,
13,,,0.0810162,0.0381576,0.395325,0.0455978,0.0583557,0.454254,0.27871,,
14,,,0.0408807,0.0158975,0.0447041,0.083535,0.146152,0.06621310000000001,0.249385,,
15,,,0.21700300000000003,0.0199813,0.0591043,0.0828447,0.25616300000000003,0.0845771,0.279015,,
16,,,0.049697000000000005,0.123651,0.23064,,0.06846039999999999,0.0909066,0.6643979999999999,,
17,,,0.0537124,0.127727,0.0499345,,0.412654,0.0431464,0.287941,,
18,,,0.031211900000000004,0.044939,0.0928543,,0.18071500000000001,0.14175,0.268728,,
19,,,0.06727589999999999,0.0424968,0.0374529,,0.816423,0.0206445,0.22220399999999998,,
20,,,0.0553231,0.0728081,0.0182244,,0.041687,,0.17463800000000002,,
21,,,0.0693167,0.05287719999999999,0.0426062,,0.0437997,,0.297392,,
22,,,0.0617645,0.08984910000000002,0.0870648,,0.0584869,,0.27631999999999995,,
23,,,0.0819378,0.0940042,0.049282099999999995,,0.0148471,,0.24338200000000001,,
24,,,0.0507885,0.0503204,0.044773099999999996,,0.69712,,,,
25,,,0.042135,0.0837841,0.033220599999999996,,0.892511,,,,
26,,,,0.06145790000000001,0.0085693,,0.0391154,,,,
27,,,,0.0415723,0.059514300000000006,,0.90266,,,,
28,,,,0.240524,,,0.0591837,,,,
29,,,,0.0853553,,,0.430162,,,,
30,,,,,,,0.092106,,,,
31,m 0.0764551333333,m 0.22645405,m 0.0659561969231,m 0.07485004,m 0.137264782143,m 0.09708338125,m 0.230913312903,m 0.1402461,m 0.276050083333,m 0.6578925,m 0.402176
