,0.0,0.001,0.003,0.01,0.03,0.1,0.3,1.0,3.0,10.0,30.0
0,4860.37255859,10790.4013672,6179.99414062,7284.79052734,7943.125,7145.89355469,4758.43994141,7896.25878906,7127.72802734,4534.82470703,61.992980957
1,5822.57617188,8567.38085938,7109.98925781,5017.30371094,10440.9111328,9364.86816406,10263.2275391,6167.8203125,8294.94433594,6229.97412109,
2,126.653930664,,6788.30615234,7017.06347656,9399.328125,10974.324218799999,7515.07128906,7189.03173828,4862.76464844,6291.74072266,
3,,,6987.53808594,9237.25292969,7720.29589844,4822.56787109,9381.0234375,8335.60253906,7653.87402344,10345.890625,
4,,,4778.39355469,4638.32958984,6929.28857422,10204.9082031,7813.51757812,7478.359375,7063.32568359,6408.54345703,
5,,,6150.75146484,4781.47167969,9720.34277344,9267.0625,7524.15478516,9287.53515625,9638.93261719,4968.08935547,
6,,,4969.2421875,6933.95214844,4850.93603516,8387.47949219,6908.34765625,51.814331054700006,7045.50244141,6931.55224609,
7,,,7655.77246094,7464.25830078,7068.40136719,7546.05078125,544.768249512,150.479858398,6216.89257812,7226.80371094,
8,,,4742.38574219,9372.25488281,54.500915527299995,9352.26269531,5020.97802734,5799.67724609,4848.04736328,10378.4433594,
9,,,9756.87597656,7185.58837891,7655.60693359,7482.69628906,7574.10546875,9300.16894531,9530.77636719,4834.20507812,
10,,,9692.62792969,9505.30664062,5733.53222656,150.448608398,8544.3671875,10280.6259766,7247.10644531,,
11,,,7546.70605469,4921.89892578,7113.1640625,7850.33740234,8331.04296875,6687.09082031,8631.49804688,,
12,,,7019.6640625,7788.18945312,5333.56103516,6255.92578125,5784.56054688,4904.63671875,4943.02539062,,
13,,,10401.6259766,6632.25488281,854.0926513669999,8203.0390625,7068.1171875,73.8162231445,5895.03955078,,
14,,,6290.109375,8343.56152344,6330.86572266,9578.54785156,6778.44824219,7089.61767578,7534.22900391,,
15,,,10727.949218799999,7031.35595703,9381.88378906,310.38504028299997,7007.76318359,7650.83789062,6122.93359375,,
16,,,10323.6464844,6235.97412109,88.1806030273,,6112.0,8428.41796875,9354.32519531,,
17,,,6255.30078125,7704.45947266,6698.71826172,,75.1276855469,4745.41259766,4883.82568359,,
18,,,4737.04638672,6305.38183594,9345.28710938,,5408.58789062,7612.51464844,9244.80664062,,
19,,,9419.03417969,9091.23339844,6999.12988281,,1987.56591797,7180.13671875,7344.66455078,,
20,,,9365.78222656,9379.07421875,6759.59765625,,6191.55615234,,9387.72265625,,
21,,,4909.15527344,8284.52148438,7158.36425781,,4583.91113281,,6412.99316406,,
22,,,5020.34863281,6686.54003906,6073.62988281,,9265.18847656,,9413.10644531,,
23,,,8231.38085938,9243.84765625,4830.18554688,,7806.46142578,,6718.13378906,,
24,,,5970.1640625,9327.87988281,6527.50927734,,606.39642334,,,,
25,,,8531.68847656,9362.76367188,9670.95019531,,97.01879882809999,,,,
26,,,,6076.4921875,9219.34082031,,9053.28613281,,,,
27,,,,5039.15576172,7428.76367188,,34.557373046900004,,,,
28,,,,8557.03222656,,,9321.38085938,,,,
29,,,,10539.5722656,,,89.18664550780001,,,,
30,,,,,,,7396.88574219,,,,
31,m 3603.20088704,m 9678.89111329,m 7290.82611554,m 7499.62537435,m 6690.33905029,m 7306.04984474,m 5769.25948211,m 6315.49277649,m 7309.00826009,m 6815.00673828,m 61.992980957
