,0.0,0.001,0.003,0.01,0.03,0.1,0.3,1.0,3.0,10.0,30.0
0,23.378692627,23.3102798462,24.081325530999997,23.5757522583,23.632053375199998,23.9705410004,23.597578048699997,23.2840003967,23.2100582123,23.1486282349,
1,23.8188095093,,23.9829807281,23.9927253723,24.000358581500002,23.2768726349,23.9745769501,23.9134883881,23.9833087921,24.1166057587,
2,23.1723690033,,23.1571426392,23.9524612427,23.796728134200002,25.9664287567,23.9345817566,23.701908111599998,23.304977416999996,24.602758407600003,
3,23.331357955900003,,24.014394760100004,23.930740356399998,23.3872470856,23.6419773102,23.3261852264,23.9014854431,23.3553352356,23.938627243000003,
4,23.8826065063,,23.6313304901,23.2798957825,23.749465942399997,23.9556331635,23.253578186,23.1519050598,23.7152194977,24.0440883636,
5,,,23.8946228027,23.961874008200002,23.891910553000002,23.3947029114,23.625316619899998,23.2850513458,23.9814777374,23.6180973053,
6,,,23.630119323699997,23.2549514771,23.9599838257,23.324214935300002,23.622497558600003,23.1865367889,23.8884963989,23.5657424927,
7,,,23.48046875,23.625547409099998,23.2741165161,23.5667667389,23.402185440100002,23.179592132600003,23.5735492706,,
8,,,23.2214126587,23.8660240173,23.2915344238,23.2247142792,23.691101074200002,23.912624359099997,23.8537979126,,
9,,,23.7147102356,23.154079437300002,23.2915554047,23.9178695679,23.9960784912,23.9766197205,23.637752533,,
10,,,23.148082733200003,23.440006256100002,23.712482452399996,23.849998474099998,23.991170883200002,23.899057388299997,23.9766197205,,
11,,,23.979372024499998,23.9595298767,23.931365966799998,23.653100967399997,23.144454956100002,23.361701965300004,23.259105682399998,,
12,,,23.359594345100003,23.597269058200002,23.909587860100004,23.376625061,23.4685344696,23.984664916999996,23.593551635700003,,
13,,,23.5920944214,23.8983955383,23.1901359558,23.2827529907,23.812030792199998,23.7980632782,23.8905735016,,
14,,,,23.833152770999998,23.460842132600003,23.5619773865,23.271753311199998,23.977703094499997,,,
15,,,,23.604619979899997,23.1754016876,23.783298492399997,23.362443924,23.6597442627,,,
16,,,,23.107069015500002,23.710723877,23.9695358276,23.1302604675,23.2437057495,,,
17,,,,23.9061660767,23.8072757721,,,,,,
18,,,,23.7119636536,23.1294002533,,,,,,
19,,,,23.2607898712,23.1579742432,,,,,,
20,,,,23.3964157104,23.372970581100002,,,,,,
21,,,,23.3728256226,23.5796070099,,,,,,
22,,,,23.6063919067,23.899353027300002,,,,,,
23,,,,23.2666358948,,,,,,,
24,,,,23.862926483200003,,,,,,,
25,,,,23.2203655243,,,,,,,
26,,,,23.2754478455,,,,,,,
27,,,,23.927394866900002,,,,,,,
28,,,,23.067024230999998,,,,,,,
29,,,,23.742891311599998,,,,,,,
30,,,,23.6065864563,,,,,,,
31,,,,23.7845153809,,,,,,,
32,m 23.5167671204,m 23.3102798462,m 23.634832246,m 23.5950760841,m 23.5787858548,m 23.7480594411,m 23.5649604797,m 23.6128148472,m 23.6588445391,m 23.862078258,m nan
