,0.0,0.001,0.003,0.01,0.03,0.1,0.3,1.0,3.0,10.0,30.0
0,0.0665952265263,,0.05111556127669999,0.0423172712326,0.0508097708225,0.0560438334942,0.051388975232800005,0.052860196679800006,0.0652510002255,0.118787951767,
1,0.0577536001801,,0.0655768364668,0.0391418635845,0.05324907600880001,0.0503304935992,0.043485686183,0.06486727297310001,0.058831572532699994,0.06922264397139999,
2,0.225894883275,,0.042770985513899996,0.061594814062099996,0.0482604578137,0.0546181686223,0.047939475625800004,0.06725249439480001,0.054969944059800005,,
3,0.053794626146599994,,0.060731198638699996,0.0470225661993,0.0590105876327,0.051085844636,0.0708458200097,0.0629592835903,0.054879210889300006,,
4,0.039810366928599995,,0.055209666490599996,0.0481180101633,0.0417078211904,0.0572531372309,0.06388055533169999,0.0415214523673,0.050339244306100005,,
5,,,0.0471337474883,0.052542809397,0.06300592422489999,0.058886744082,0.0408906973898,0.040197804570199995,0.0674468800426,,
6,,,0.062367603182800005,0.0535309761763,0.0452666804194,0.0661450996995,0.0405315607786,0.0503937341273,0.0651637762785,,
7,,,,0.0409318320453,0.04361662268640001,0.0400880202651,0.042961247265300005,0.0586217343807,0.042869344353700004,,
8,,,,0.05105220526459999,0.0550302565098,0.041216362267699994,0.0454154647887,0.06105220317840001,0.052600581198899994,,
9,,,,0.050098076462699995,0.040557079017199994,0.0392375849187,0.060213226825,0.0520942136645,0.06074223667380001,,
10,,,,0.046730253845499996,0.073217228055,0.042149912565900005,0.056028459221099995,0.0575181096792,0.05188703909519999,,
11,,,,0.0552033558488,0.0508227907121,0.0488813668489,0.07063592970369999,0.0532855913043,0.063913449645,,
12,,,,0.05502992123369999,0.055926714092499996,0.0678920447826,0.054978318512399996,0.0592196956277,0.0486789084971,,
13,,,,0.0543227754533,0.0511543937027,0.042334839701699996,0.0432934910059,0.0407542474568,0.0568682029843,,
14,,,,0.0586667098105,0.05494253337380001,0.0420645698905,0.058131717145400004,0.054603781551099996,,,
15,,,,0.06435015797619999,0.052808266133099996,0.0457397662103,0.06854367256159999,0.0655684024096,,,
16,,,,0.0527248978615,0.0623879693449,0.0531356409192,0.0522104054689,0.0479956157506,,,
17,,,,0.038565915077900005,0.0626152157784,0.05729634314780001,,0.0476505458355,,,
18,,,,0.051229968667000005,0.055822074413300005,0.0526004135609,,0.05658533051609999,,,
19,,,,0.0702476203442,0.042925566434899996,0.0710022300482,,0.15541741251900001,,,
20,,,,0.046959016472100004,0.061720173806,0.18932048976399998,,0.0452778190374,,,
21,,,,0.052782304584999995,0.0620229318738,0.0631706565619,,,,,
22,,,,0.0628457143903,0.0653152242303,0.042882878333300005,,,,,
23,,,,0.0434288941324,0.0629211217165,,,,,,
24,,,,0.049725186079699994,0.0425153896213,,,,,,
25,,,,0.0440302081406,0.0440979227424,,,,,,
26,,,,0.040604054927800004,0.0514871105552,,,,,,
27,,,,0.0647406876087,0.0647840797901,,,,,,
28,,,,0.051113985478900004,0.0481753274798,,,,,,
29,,,,0.0483820326626,0.0431070663035,,,,,,
30,,,,0.0592233389616,,,,,,,
31,m 0.0887697406113,m nan,m 0.0549865141511,m 0.051524433037,m 0.0536427792162,m 0.0579728887457,m 0.05361027665,m 0.0588427115054,m 0.0567458136273,m 0.0940052978692,m nan
