,0.0,0.001,0.003,0.01,0.03,0.1,0.3,1.0,3.0,10.0,30.0
0,21.933324813800002,21.0674057007,21.672533035300003,21.493957519499997,21.4000205994,21.5148601532,21.956338882399997,21.406452179000002,21.517621994000002,22.0085983276,26.669143676799997
1,21.737211227399996,21.317878723099998,21.5203285217,21.898824691799998,21.1031532288,21.221244812000002,21.1217899323,21.6746711731,21.3529663086,21.6637840271,
2,25.894123077399996,,21.570600509600002,21.5346279144,21.2172584534,21.049057006800002,21.4601669312,21.508327484099997,21.9327907562,21.6530723572,
3,,,21.539192199699997,21.2361431122,21.4309196472,21.9418067932,21.2193756104,21.34765625,21.4403114319,21.113079070999998,
4,,,21.9518013,21.984100341799998,21.548278808600003,21.1279773712,21.417882919300002,21.4654846191,21.5274772644,21.633100509600002,
5,,,21.6776790619,21.9510993958,21.180795669600002,21.2326450348,21.4588546753,21.2302474976,21.1899280548,21.909526825,
6,,,21.909275054899997,21.547548294099997,21.935436248800002,21.340921402,21.551574706999997,26.8638744354,21.5302200317,21.5479240417,
7,,,21.4400253296,21.4675331116,21.5266971588,21.4556999207,24.309469223,25.7063045502,21.6660671234,21.5026340485,
8,,,21.9600067139,21.2203903198,26.8089904785,21.222707748399998,21.898029327399996,21.7414894104,21.93608284,21.1096687317,
9,,,21.1767234802,21.5088443756,21.4400501251,21.4648551941,21.4516735077,21.2287750244,21.2021884918,21.9391860962,
10,,,21.1839370728,21.205083847,21.754293441799998,25.7135543823,21.3208007812,21.1199512482,21.4995880127,,
11,,,21.4556064606,21.919668197600004,21.519842147800002,21.4127788544,21.3482513428,21.5869064331,21.3097839355,,
12,,,21.5342082977,21.4214076996,21.832456588699998,21.6592712402,21.744323730500003,21.9234962463,21.9150180817,,
13,,,21.107246398900003,21.5958461761,23.8226490021,21.36510849,21.5267524719,26.479619979899997,21.723783493000003,,
14,,,21.6533546448,21.3466205597,21.6463432312,21.1967506409,21.5721740723,21.523443221999997,21.457403183,,
15,,,21.0737075806,21.5324211121,21.2192745209,24.922424316399997,21.5360507965,21.440727233900002,21.6826000214,,
16,,,21.1154251099,21.6627388,26.286567688,,21.6845417023,21.3356342316,21.2224693298,,
17,,,21.659379959099997,21.4331436157,21.585020065300004,,26.4604988098,21.959318161,21.9280986786,,
18,,,21.9612312317,21.6507225037,21.2235183716,,21.817527770999998,21.4461994171,21.2352542877,,
19,,,21.2149829865,21.2534427643,21.5373916626,,22.9042053223,21.5096664429,21.4850692749,,
20,,,21.2211399078,21.2195987701,21.5751972198,,21.6704998016,,21.2186546326,,
21,,,21.9224853516,21.354347229000002,21.512964248699998,,21.9969100952,,21.632350921599997,,
22,,,21.8981742859,21.5870056152,21.691379547100002,,21.2328643799,,21.2156677246,,
23,,,21.3613204956,21.2353668213,21.940090179400002,,21.4188709259,,21.5818786621,,
24,,,21.710037231399998,21.225542068499998,21.613130569499997,,24.193107605,,,,
25,,,21.322412490799998,21.221496582,21.1863269806,,26.1828594208,,,,
26,,,,21.6908683777,21.2382507324,,21.2579841614,,,,
27,,,,21.894105911300002,21.472707748399998,,27.303647995,,,,
28,,,,21.319190979000002,,,21.226299285899998,,,,
29,,,,21.0929603577,,,26.274250030500003,,,,
30,,,,,,,21.4773788452,,,,
31,m 23.1882197062,m 21.1926422119,m 21.5312621043,m 21.4901549021,m 21.9374644416,m 21.86510396,m 22.3869340343,m 22.224912262,m 21.5168031057,m 21.6080574036,m 26.6691436768
