,0.0,0.001,0.003,0.01,0.03,0.1,0.3,1.0,3.0,10.0,30.0
0,0.00485340703959,0.00115432171574,0.0022504889285,0.00930122232523,0.0289858611403,0.10183312508400001,0.28608218842099997,1.0016381436,2.91228572074,9.926371551219999,
1,7.420666912539999e-10,0.00134027279389,0.00208360815335,0.00812250590572,0.0329777646424,0.119177906269,0.29870276221299996,0.992637231982,2.8230449089,7.9412705484399995,
2,0.0045339452318,0.00078744730072,0.00257841685264,0.009537158575549999,0.028966038038499998,0.0966971988425,0.304594796089,0.998644327104,2.94539312359,10.0635007752,
3,0.00494338441079,0.0008332811199649999,0.0028436868272699997,0.008887658079379999,0.038127329537300005,0.09554170112610001,0.300649130898,0.9963390870990001,2.8614996015700003,10.1461063377,
4,0.004891827390029999,,0.0038734917894099998,0.0100229905735,0.0395117525929,0.096987100699,0.297697771736,0.685577370164,2.9082164059599998,9.589293597380001,
5,,,0.0038506149697800003,0.0088970492717,0.0261213533797,0.0954241384141,0.29639184686500003,0.997118463951,3.10810603793,9.612050250060001,
6,,,0.0037524892168600004,0.014325256409400002,0.0367209899884,0.10306092027000001,0.299396050018,1.07573013794,2.6276148533400003,,
7,,,0.004392336505960001,0.005217047956170001,0.022073013875599998,0.10210894793299999,0.293313230804,1.0015041245,3.0032524915400005,,
8,,,0.00369220353883,0.0055083115664199996,0.025774551915899998,0.109384898181,0.179624950883,1.0031486056899999,3.01812024231,,
9,,,0.00223074065151,0.00906002807535,0.029552359018900003,0.08343169869030001,0.18424057141300001,1.00084418189,2.77900716809,,
10,,,0.00152791185851,0.0134678393445,0.0312049324683,0.123844118469,0.353496034617,1.00294668449,2.9846178525200004,,
11,,,0.0025913521341,0.009674482532430001,0.0293289982002,0.10439889076199999,0.15807143369899998,1.0007206585,2.91480709923,,
12,,,0.00321747991669,0.007193790350350001,0.0289642696121,0.09347888866319999,0.308628370057,1.000775156,2.9539026921700002,,
13,,,0.0042856107731399995,0.012830854897100001,0.026520659911500002,0.0953073590096,0.29385816987,1.00228031758,2.7865239406,,
14,,,0.00359360452568,0.009831267514760001,0.017728302278,0.0925023837443,0.300197530328,0.998405616024,3.02930805098,,
15,,,0.00209563676179,0.005746558138409999,0.0345129708714,0.09230273447699999,0.29192502069000004,1.00203301481,2.8555859751700003,,
16,,,0.00434209497685,0.0115551065334,0.0192664653113,0.100035997334,0.29950038862399997,0.997108690381,3.34124662149,,
17,,,0.0034479884879099996,0.008981217634209998,0.0271480209504,0.09927029021950001,0.293850677566,1.00010835537,,,
18,,,0.0031009313964,0.00795811360589,0.035132620407099996,0.101432221559,0.299066996625,1.0038035893200001,,,
19,,,0.00308653123388,0.0111898173707,0.026493676428,0.08476014361260001,0.306156067164,1.01466059746,,,
20,,,0.00416169594657,0.007942719584520001,0.03609388258269999,,0.297875737945,1.00624885796,,,
21,,,0.00420820633179,0.0109284472308,,,0.301569450872,1.11019018606,,,
22,,,0.00337675350364,0.0058420902356,,,0.295012832662,0.9896187156910001,,,
23,,,,,,,0.296448313112,1.00700470243,,,
24,,,,,,,0.305685621482,1.0010750475599999,,,
25,m 0.00384451296286,m 0.00102883073258,m 0.00324277718613,m 0.00921832755266,m 0.0295812291977,m 0.099549033168,m 0.285681437786,m 0.995606474542,m 2.9325019286,m 9.54643217667,m nan
