,0.0,0.001,0.003,0.01,0.03,0.1,0.3,1.0,3.0,10.0,30.0
0,1.32495260239,1.45290887356,1.39794385433,1.39236211777,1.48277640343,1.44648134708,1.45189452171,1.49137949944,1.9319952726400003,4.58203697205,
1,1.39348638058,1.4736713171,1.45994377136,1.46019089222,1.4124546051,1.45187270641,1.51543283463,1.5346195697799998,1.9312605857799998,4.4644546508800005,
2,1.45824813843,1.38431119919,1.43384885788,1.4675090312999999,3.63674688339,1.3700633049000002,3.7874612808199997,1.5148961544,1.9970669746400003,1.4120225906400001,
3,1.4835424423199999,1.3948984146099999,3.6597692966500004,1.7737957239200002,1.37084496021,1.50022745132,1.48423552513,1.5097064971899998,1.9840556383099996,4.61535358429,
4,1.4285483360299998,1.4446284771,1.6386345624899998,1.4617196321500001,1.4487683773,1.4962490797,1.4412910938299999,1.45251488686,3.0471205711400002,0.9856863617899999,
5,1.41974079609,,1.42166650295,1.39975464344,1.4199292659799998,1.40865182877,1.4466189146000001,1.50596177578,1.93024027348,4.70473480225,
6,2.95489645004,,1.4276533126800002,1.38746809959,1.7207545041999999,1.3748114109,1.47143650055,1.46668362617,1.9190789461099997,4.71028614044,
7,1.50163269043,,1.67862462997,1.36153030396,1.42507576942,1.4293775558500001,1.62005496025,1.50159430504,1.92578279972,4.6763343811,
8,1.39103746414,,1.41424810886,1.54507565498,1.46027541161,1.41921305656,3.3074412345899997,1.52998101711,1.9894394874599999,1.2098774909999999,
9,,,1.3785506486899999,1.4273554086700002,1.4638172388100001,1.44968247414,1.4223163127899998,1.44195532799,1.9518156051599997,4.5862364769,
10,,,1.63983881474,2.3275880813599996,1.43452978134,1.41751301289,1.43844282627,1.47736263275,1.92666387558,4.54149627686,
11,,,1.46276664734,1.35548520088,1.4100185632700002,1.41806960106,1.45994997025,1.54115557671,1.9296991825099998,,
12,,,1.42920589447,1.4750397205399999,1.4121642112700001,1.42838954926,1.3982821703,1.50030577183,1.95109045506,,
13,,,1.57939624786,1.42534327507,1.44741117954,1.3818497657799997,1.4238801002500001,4.7279272079500005,1.9823002815200002,,
14,,,1.48850178719,1.4071637391999998,1.51413619518,,1.4069241285299998,1.44286942482,1.9585082531,,
15,,,,1.4899110794100001,1.3624604940399998,,1.42618620396,1.412540555,1.10352945328,,
16,,,,1.46335566044,1.39301288128,,1.37652492523,1.88408136368,1.95493400097,,
17,,,,1.40886092186,1.4070520401,,1.09412944317,4.57928276062,1.8966730833099996,,
18,,,,1.3735085725799998,1.4307483434700001,,1.4785748720200003,1.48147118092,1.9136626720400003,,
19,,,,1.6793428659399998,1.44975352287,,1.39356040955,1.42401862144,4.61732721329,,
20,,,,1.4322998523700001,1.5513243675200001,,1.38505685329,1.6015603542299999,1.96390211582,,
21,,,,1.37454628944,1.43811655045,,1.46319615841,,,,
22,,,,1.3767822980899997,,,1.41971361637,,,,
23,,,,1.47551369667,,,1.35486638546,,,,
24,,,,1.39711642265,,,1.4658102989200001,,,,
25,,,,1.3943951129899999,,,1.9358998537099998,,,,
26,,,,1.38788461685,,,,,,,
27,,,,1.4794274568599999,,,,,,,
28,,,,1.39570188522,,,,,,,
29,,,,1.3964313268700002,,,,,,,
30,m 1.59512058894,m 1.43008365631,m 1.63403952916,m 1.47308198611,m 1.54964416135,m 1.42803229604,m 1.61035313056,m 1.81056514808,m 2.08600698766,m 3.68077452075,m nan
