,0.0,0.001,0.003,0.01,0.03,0.1,0.3,1.0,3.0,10.0,30.0
0,0.0631951391697,0.0272096376866,0.0249038022012,0.028448207303900002,0.0238851904869,0.0248098690063,0.023076735436900003,0.0316790789366,0.0335321798921,0.100604996085,
1,0.028256565332400004,0.027507489547099997,0.0229371655732,0.026152066886400004,0.0254326090217,0.026724977418800002,0.0247827563435,0.0268316604197,0.0349776521325,0.11213987320699999,
2,0.0238496512175,0.0311914030463,0.026978993788400005,0.0276724603027,0.07740773260589999,0.028750078752599998,0.18672387301899998,0.0271161273122,0.0286545399576,0.180632293224,
3,0.027994528412799997,0.0292994864285,0.0740237161517,0.045178167522,0.028394335880900002,0.0242282468826,0.0257235579193,0.0223751179874,0.082805685699,0.0701259449124,
4,0.026451207697400003,0.022037705406499998,0.0233367998153,0.0218717958778,0.020800154656200002,0.0276281107217,0.0262427516282,0.0313553288579,0.143582224846,0.23148854076900002,
5,0.0302017163485,,0.028793040663,0.0234723296016,0.025389757007400003,0.026017405092700004,0.0211711227894,0.0237047038972,0.0313552282751,0.0858059301972,
6,0.139194756746,,0.020485343411599997,0.029639694839699998,0.0387929417193,0.025053951889299996,0.022577140480299997,0.0319074876606,0.0472983643413,0.07197368144989999,
7,0.0320759378374,,0.0305806491524,0.030571892857599998,0.0251787900925,0.0245191957802,0.23449490964400002,0.0365594774485,0.0354848466814,0.0673180520535,
8,0.028830345720099997,,0.027171278372400003,0.0309407487512,0.025533454492700003,0.025788500905,0.140657126904,0.0265677850693,0.0408928655088,0.23110997676800002,
9,,,0.0318812653422,0.023493299260700002,0.023175373673400005,0.0215466246009,0.0257565826178,0.0276906397194,0.0271482225507,0.0700116604567,
10,,,0.038676019758,0.0673191547394,0.022551394999000003,0.0216715708375,0.0276854932308,0.0320538580418,0.0287952385843,0.0804612189531,
11,,,0.0215796604753,0.0278807170689,0.027852879837199997,0.0251912828535,0.022714290767900002,0.022575197741400002,0.040826857089999995,,
12,,,0.0242569558322,0.021997839212400002,0.0254088640213,0.021412732079599997,0.0322269201279,0.022659288719299998,0.0360543765128,,
13,,,0.026402523741099998,0.025794386863700003,0.0350601673126,0.0265916734934,0.0218168031424,0.0901982560754,0.0306365229189,,
14,,,0.027807530015699997,0.027245093137,0.0227876901627,,0.0298460200429,0.0267735943198,0.0347255803645,,
15,,,,0.0235658399761,0.0287223607302,,0.0276944730431,0.0321429893374,0.149889215827,,
16,,,,0.0246459655464,0.0304806046188,,0.030784316360999996,0.0371487960219,0.033009350299800004,,
17,,,,0.0251371301711,0.0305989682674,,0.228645920753,0.0940902978182,0.0315542668104,,
18,,,,0.0292806252837,0.025424424558900004,,0.026551624759999996,0.0303829088807,0.0416271239519,,
19,,,,0.033970870077599996,0.0249665472656,,0.029141400009400003,0.0261034239084,0.09242501854900001,,
20,,,,0.0269458554685,0.0343513935804,,0.028025032952400004,0.0266550704837,0.0270809419453,,
21,,,,0.025373989716199998,0.024336777627500004,,0.0264886263758,,,,
22,,,,0.031003585085299996,,,0.031208744272599998,,,,
23,,,,0.0310906302184,,,0.0324408262968,,,,
24,,,,0.027049528434900005,,,0.0213323011994,,,,
25,,,,0.029180979356200003,,,0.15354067087200002,,,,
26,,,,0.025213114917299998,,,,,,,
27,,,,0.032025434076799995,,,,,,,
28,,,,0.024372816085799998,,,,,,,
29,,,,0.0271247215569,,,,,,,
30,m 0.0444499831646,m 0.027449144423,m 0.0299876496196,m 0.0291219646732,m 0.0293878369372,m 0.024995301451,m 0.0577442315765,m 0.0345986232694,m 0.0501122048923,m 0.118333833461,m nan
