,PM,A_IMAGE,B_IMAGE,CLASS_STAR,MAG_ISO,ELLIPTICITY
0,0.616587098537,1.6763715744,1.45593810081,0.998895585537,21.3062591553,0.132760763168
1,0.616587098537,1.6763715744,1.45593810081,0.998895585537,21.3062591553,0.132760763168
2,0.616587098537,1.6763715744,1.45593810081,0.998895585537,21.3062591553,0.132760763168
3,5.07503873111,2.18173837662,1.0009740591,0.000246232608333,24.8797645569,0.561563611031
4,5.07503873111,2.18173837662,1.0009740591,0.000246232608333,24.8797645569,0.561563611031
5,5.07503873111,2.18173837662,1.0009740591,0.000246232608333,24.8797645569,0.561563611031
6,10.7671553043,4.91469907761,1.30136394501,0.810585319996,21.9625053406,0.735209822655
7,10.7671553043,4.91469907761,1.30136394501,0.810585319996,21.9625053406,0.735209822655
8,10.7671553043,4.91469907761,1.30136394501,0.810585319996,21.9625053406,0.735209822655
9,0.0587953234976,1.41984665394,1.26172304153,0.93260127306,23.6011123657,0.14087665081
10,0.0587953234976,1.41984665394,1.26172304153,0.93260127306,23.6011123657,0.14087665081
11,0.0587953234976,1.41984665394,1.26172304153,0.93260127306,23.6011123657,0.14087665081
12,0.0935055179344,1.71903479099,1.59684765339,0.997564613819,20.4546356201,0.0710788965225
13,0.0935055179344,1.71903479099,1.59684765339,0.997564613819,20.4546356201,0.0710788965225
14,0.0935055179344,1.71903479099,1.59684765339,0.997564613819,20.4546356201,0.0710788965225
15,8.60148276404e-10,1.33169531822,1.14285206795,0.894064545631,24.2961425781,0.135657638311
16,0.615432560539,0.884132504463,0.732315599918,0.714197576046,26.093296051,0.15170699358
17,0.615432560539,0.884132504463,0.732315599918,0.714197576046,26.093296051,0.15170699358
18,0.615432560539,0.884132504463,0.732315599918,0.714197576046,26.093296051,0.15170699358
19,0.142498326843,1.70058894157,1.53681731224,0.983322381973,20.5754680634,0.0962965786457
20,0.142498326843,1.70058894157,1.53681731224,0.983322381973,20.5754680634,0.0962965786457
21,0.142498326843,1.70058894157,1.53681731224,0.983322381973,20.5754680634,0.0962965786457
22,0.142498326843,1.70058894157,1.53681731224,0.983322381973,20.5754680634,0.0962965786457
23,0.0421382927618,1.61898899078,1.47511184216,0.98595905304,21.2025337219,0.0888684988022
24,0.0421382927618,1.61898899078,1.47511184216,0.98595905304,21.2025337219,0.0888684988022
25,6.05080447614,3.0678756237,1.54584407806,0.0642540454865,22.0476016998,0.497214138508
26,6.05080447614,3.0678756237,1.54584407806,0.0642540454865,22.0476016998,0.497214138508
27,6.05080447614,3.0678756237,1.54584407806,0.0642540454865,22.0476016998,0.497214138508
28,0.200405020779,1.31554389,1.15339684486,0.982294440269,24.0668468475,0.0855468511581
29,0.200405020779,1.31554389,1.15339684486,0.982294440269,24.0668468475,0.0855468511581
30,0.200405020779,1.31554389,1.15339684486,0.982294440269,24.0668468475,0.0855468511581
31,0.725193174682,0.979852199554,0.704324603081,0.390993118286,26.1966133118,0.26275575161
32,0.725193174682,0.979852199554,0.704324603081,0.390993118286,26.1966133118,0.26275575161
33,0.725193174682,0.979852199554,0.704324603081,0.390993118286,26.1966133118,0.26275575161
34,0.725193174682,0.979852199554,0.704324603081,0.390993118286,26.1966133118,0.26275575161
35,0.0170148283983,0.953040778637,0.849837899208,0.789728105068,25.6388931274,0.108287990093
36,0.0170148283983,0.953040778637,0.849837899208,0.789728105068,25.6388931274,0.108287990093
37,0.0170148283983,0.953040778637,0.849837899208,0.789728105068,25.6388931274,0.108287990093
38,2.1367115099,1.94237041473,1.55461728573,0.994743585587,20.386505127,0.199508160353
39,2.1367115099,1.94237041473,1.55461728573,0.994743585587,20.386505127,0.199508160353
40,2.1367115099,1.94237041473,1.55461728573,0.994743585587,20.386505127,0.199508160353
41,2.1367115099,1.94237041473,1.55461728573,0.994743585587,20.386505127,0.199508160353
42,0.0580731504138,1.46503210068,1.2843272686,0.926668167114,23.4811820984,0.141017735004
43,0.0580731504138,1.46503210068,1.2843272686,0.926668167114,23.4811820984,0.141017735004
44,0.0580731504138,1.46503210068,1.2843272686,0.926668167114,23.4811820984,0.141017735004
45,0.181653386731,1.39828526974,1.27190935612,0.975090742111,23.2983074188,0.090379178524
46,0.181653386731,1.39828526974,1.27190935612,0.975090742111,23.2983074188,0.090379178524
47,0.181653386731,1.39828526974,1.27190935612,0.975090742111,23.2983074188,0.090379178524
48,4.00808145609,1.82314383984,0.92134064436,0.0137203251943,25.2175636292,0.494641840458
49,4.00808145609,1.82314383984,0.92134064436,0.0137203251943,25.2175636292,0.494641840458
50,4.00808145609,1.82314383984,0.92134064436,0.0137203251943,25.2175636292,0.494641840458
51,10.9816013668,2.53625154495,0.737011909485,0.000152869004523,25.3014354706,0.713932871819
52,10.9816013668,2.53625154495,0.737011909485,0.000152869004523,25.3014354706,0.713932871819
53,10.9816013668,2.53625154495,0.737011909485,0.000152869004523,25.3014354706,0.713932871819
54,10.9816013668,2.53625154495,0.737011909485,0.000152869004523,25.3014354706,0.713932871819
55,0.0198381497777,1.7406488657,1.59880113602,0.989824533463,20.4876022339,0.0766152143478
