,IDX,SOURCE,DITHER,RA,DEC,VEL,ABMAG,THETA,MAG_AUTO,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,MAGERR_AUTO,ERRA_WORLD,ERRB_WORLD,ERRTHETA_WORLD,CLASS_STAR
56,1812,453,1,8.14533582901,-21.379229445,0.0119268797403,23.154866564,316.9302625,23.4339389801,1.46719062328,1.2534558773,83.9478683472,0.043092969805,0.0360244587064,0.0320203974843,1.19678418287E-06,9.90966555037E-07,-57.7089195251,0.907252907753
57,1813,453,2,8.14533520584,-21.3792306754,0.0119268797403,23.154866564,316.9302625,23.546792984,1.47850072384,1.20546483994,-87.4816055298,0.044113509357,0.0337196178734,0.0288788098842,1.2196192074E-06,9.33771900691E-07,-65.1773605347,0.998984277248
58,1815,453,4,8.14533271059,-21.3792323252,0.0119268797403,23.154866564,316.9302625,23.476316452,1.41780459881,1.28287732601,-88.2750091553,0.041269633919,0.0362278036773,0.0312582217157,1.14501244752E-06,9.98390760287E-07,-58.2618675232,0.919681370258
59,3032,758,1,7.95856736815,-21.4057117509,0.0119751192681,24.9791306612,265.787101358,25.3913516998,0.932877779007,0.845819592476,-62.5829391479,0.111318401992,0.0960933417082,0.140412628651,3.03207184515E-06,2.71224462267E-06,-82.8164749146,0.936407327652
60,3033,758,2,7.95856509284,-21.4057263382,0.0119751192681,24.9791306612,265.787101358,24.6147270203,1.08217191696,0.991014719009,-34.5012893677,0.102344557643,0.0905875489116,0.107191890478,2.8237539027E-06,2.51440860666E-06,44.503616333,0.949990272522
61,3034,758,3,7.95855871402,-21.4057176977,0.0119751192681,24.9791306612,265.787101358,24.7737407684,1.11320757866,0.96171182394,71.771194458,0.10452273488,0.0910909026861,0.119186222553,2.90065190711E-06,2.50936136581E-06,-57.3776245117,0.99727588892
62,3035,758,4,7.95855884392,-21.4057168104,0.0119751192681,24.9791306612,265.787101358,25.3422908783,1.16755986214,0.830348789692,-87.2644882202,0.123528935015,0.0843176543713,0.10964448005,3.4055060496E-06,2.34969002122E-06,-66.7627029419,0.985497772694
63,3512,878,1,7.94278381806,-21.256111221,0.0121616487943,23.719796116,136.040251962,24.0180072784,1.28653347492,1.2314016819,88.5800247192,0.0545541383326,0.0508422218263,0.0481394901872,1.51149231442E-06,1.40395707149E-06,-59.3850440979,0.997802913189
64,3513,878,2,7.94278447804,-21.25611267,0.0121616487943,23.719796116,136.040251962,23.7963848114,1.44399261475,1.260207057,-76.5673828125,0.0593130402267,0.0509261749685,0.0471104979515,1.61966772794E-06,1.43304976064E-06,-78.7951965332,0.867728531361
65,3514,878,3,7.94278550932,-21.256111354,0.0121616487943,23.719796116,136.040251962,23.8624725342,1.32315337658,1.19851613045,-70.7652053833,0.0526971034706,0.0469319075346,0.0512937456369,1.43477814163E-06,1.32369245875E-06,88.9840393066,0.974214076996
