,IDX,SOURCE,DITHER,RA,DEC,VEL,ABMAG,THETA,MAG_AUTO,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,MAGERR_AUTO,ERRA_WORLD,ERRB_WORLD,ERRTHETA_WORLD,CLASS_STAR
102,726,181,3,8.31219422916,-21.2238918795,0.272657237481,25.295424202,220.915632203,25.491394043,0.90847992897,0.716385483742,89.2175827026,0.133943229914,0.0978295505047,0.186942055821,3.70550651496E-06,2.70609552899E-06,-64.6238861084,0.929373681545
103,727,181,4,8.31217320056,-21.2239200283,0.272657237481,25.295424202,220.915632203,24.7693881989,1.01658296585,0.867229044437,-9.86543941498,0.129939258099,0.104538664222,0.1201896891,3.61115485248E-06,2.87118814413E-06,32.7776145935,0.968723654747
104,733,183,2,7.89736347259,-21.2440745017,1.18775067901,24.6496412926,73.0457614398,25.0996246338,1.15147030354,0.973157703876,-44.0497207642,0.094081684947,0.0802761763334,0.0778851136565,2.55732038568E-06,2.27272857956E-06,60.4291534424,0.828152418137
105,734,183,3,7.897393863,-21.2439879688,1.18775067901,24.6496412926,73.0457614398,24.6125717163,1.23712408543,1.10650932789,-85.0171051025,0.0925259813666,0.0836018100381,0.096993945539,2.56494558926E-06,2.30677164836E-06,-59.7434196472,0.220116585493
106,735,183,4,7.89742705467,-21.2438969254,1.18775067901,24.6496412926,73.0457614398,25.4762649536,0.968563139439,0.899476110935,-67.6171951294,0.0866012871265,0.0844514369965,0.0725668817759,2.39531868829E-06,2.33661421589E-06,-65.829284668,0.896560370922
107,748,187,1,8.09847962166,-21.2192716832,0.379954990152,25.9285385462,340.188131928,25.426607132,0.821255385876,0.683611094952,88.3644332886,0.16430260241,0.134161964059,0.192229047418,4.54523751614E-06,3.71133251065E-06,-64.709815979,0.769301474094
108,750,187,3,8.0985326917,-21.2192855378,0.379954990152,25.9285385462,340.188131928,25.9374141693,0.513331592083,0.484312832355,45.8808746338,0.130597993731,0.130096316338,0.201777905226,3.6122801248E-06,3.59949217454E-06,46.5151100159,0.821252167225
109,761,190,2,7.93732439062,-21.6144677755,0.971181953429,24.6576880056,100.39087847,24.8683319092,1.19689321518,0.937682211399,86.803276062,0.093924023211,0.0687487870455,0.0974279493093,2.60742217506E-06,1.88925071143E-06,-61.9135169983,0.996495902538
110,763,190,4,7.93729441717,-21.6143207522,0.971181953429,24.6576880056,100.39087847,24.8102378845,1.21923780441,0.95379114151,-70.6958236694,0.0993947684765,0.074576087296,0.112222619355,2.67268478638E-06,2.16172065848E-06,-84.1516876221,0.592641294003
111,772,193,1,7.99298880876,-21.5757540567,0.0570172454342,24.960799851,286.419445348,24.6374340057,1.13089752197,1.03322005272,85.8045959473,0.102146327496,0.0936745256186,0.11104234308,2.82970040644E-06,2.58705927081E-06,-61.3052177429,0.98725348711
112,773,193,2,7.99299803056,-21.5757595835,0.0570172454342,24.960799851,286.419445348,25.1914615631,1.0354694128,0.880019962788,-84.2844619751,0.104542121291,0.0873916745186,0.141013801098,2.88194109999E-06,2.42956753027E-06,-68.196975708,0.99053555727
113,774,193,3,7.99298908446,-21.5757634257,0.0570172454342,24.960799851,286.419445348,24.7601184845,1.08457422256,0.973535180092,-72.9956512451,0.0967607572675,0.084593847394,0.116774186492,2.65668518296E-06,2.36291953115E-06,-73.6845474243,0.957674920559
114,775,193,4,7.99298808631,-21.5757837248,0.0570172454342,24.960799851,286.419445348,25.3006820679,0.970551609993,0.806429445744,-59.0442771912,0.109081313014,0.0882631093264,0.143236130476,2.93059611067E-06,2.54540100286E-06,74.2202377319,0.988190293312
115,788,197,1,8.29181770039,-21.5506179651,0.0172976892954,25.675868736,245.445679155,25.6403083801,0.791867315769,0.690782606602,-89.6500854492,0.130494639277,0.106523945928,0.191446691751,3.60993522008E-06,2.94688061331E-06,-64.66040802,0.87789028883
116,789,197,2,8.29180737993,-21.5506115023,0.0172976892954,25.675868736,245.445679155,25.6279182434,0.99068403244,0.727823495865,75.4254455566,0.143438473344,0.101225540042,0.128947377205,3.99217651648E-06,2.76572905022E-06,-54.8563499451,0.884931981564
117,790,197,3,8.29181849141,-21.5506158537,0.0172976892954,25.675868736,245.445679155,25.7265129089,0.807588636875,0.660203754902,42.7572937012,0.136196255684,0.107758276165,0.198093786836,3.67507800547E-06,3.0944156606E-06,-29.0788650513,0.856818974018
118,791,197,4,8.29181625587,-21.5506045562,0.0172976892954,25.675868736,245.445679155,25.4077167511,1.03924608231,0.726998388767,-72.7400588989,0.152653247118,0.107736691833,0.184376299381,4.12695771956E-06,3.11188932756E-06,-77.3516540527,0.0837857276201
119,801,200,2,8.29668388931,-21.6672458515,0.0134797280332,24.7374568223,330.818864618,24.9503936768,1.10684025288,0.985999882221,-65.1123275757,0.0840715914965,0.0733972340822,0.096064299345,2.27951613851E-06,2.08213077713E-06,81.9591140747,0.629832744598
120,802,200,3,8.29668140672,-21.6672452692,0.0134797280332,24.7374568223,330.818864618,24.6701946259,1.14453303814,1.10157334805,-61.4034347534,0.082578368485,0.082164272666,0.100983537734,2.28337853514E-06,2.27394184549E-06,-36.7101821899,0.322544366121
121,803,200,4,8.29668746502,-21.6672491624,0.0134797280332,24.7374568223,330.818864618,25.4076728821,1.05160439014,0.851902067661,81.892829895,0.0944197773933,0.0718242004514,0.0654995515943,2.62596563516E-06,1.96829978449E-06,-58.0811233521,0.923469007015
122,804,201,1,8.28246122795,-21.4126360919,0.049314016963,25.8895253282,25.7130481387,25.4400634766,0.933513641357,0.668132483959,-4.02099561691,0.173162102699,0.121516689658,0.1793718189,4.79920072394E-06,3.34890955855E-06,26.6112709045,0.12115830183
123,805,201,2,8.28245723677,-21.4126149882,0.049314016963,25.8895253282,25.7130481387,25.4006156921,1.03638470173,0.638250052929,-59.909122467,0.189642891288,0.11680277437,0.18756942451,4.97337578054E-06,3.63720801033E-06,83.7338943481,0.0652473717928
124,816,204,1,8.08203127259,-21.3980973396,0.0112318494465,24.4786565673,57.5031897021,24.8405132294,1.0951166153,0.959062159061,57.6329536438,0.0780522078276,0.0678289458156,0.0970444977283,2.14639862861E-06,1.89106776816E-06,-42.2440872192,0.976270377636
125,817,204,2,8.08203186796,-21.3980971824,0.0112318494465,24.4786565673,57.5031897021,24.6158084869,1.14153790474,1.06633746624,-56.5597267151,0.0789568796754,0.0712989941239,0.0814205780625,2.15832233152E-06,2.00074737222E-06,60.5722618103,0.908302783966
126,860,215,1,8.04515482868,-21.2485385486,0.148003325145,25.1525144327,230.770830474,25.1732254028,0.966974318027,0.935469865799,20.341588974,0.109097123146,0.106672994792,0.155232772231,3.01675640912E-06,2.95224640467E-06,22.3781108856,0.992796838284
127,861,215,2,8.04515779725,-21.2485508584,0.148003325145,25.1525144327,230.770830474,25.3554115295,1.07351469994,0.824736714363,-46.6208610535,0.120654284954,0.0893177166581,0.151692658663,3.2384939459E-06,2.59957505477E-06,60.97240448,0.849369287491
128,862,215,3,8.04514174292,-21.2485606308,0.148003325145,25.1525144327,230.770830474,26.163608551,0.881186246872,0.681780993938,21.3037796021,0.147403687239,0.106054119766,0.113694116473,3.95488996219E-06,3.09746314997E-06,6.59430980682,0.497622609138
129,901,225,2,8.0917448028,-21.6060888218,0.0283574441014,24.7298527396,275.220999791,24.5908260345,1.22647583485,1.11937665939,-49.5493736267,0.0945246145129,0.0863410830498,0.10685454309,2.61346735897E-06,2.39007067648E-06,41.935634613,0.573506832123
130,902,225,3,8.09175859563,-21.6060946823,0.0283574441014,24.7298527396,275.220999791,24.5545768738,1.09783554077,0.981229662895,61.2756996155,0.0903908312321,0.0788365527987,0.101180203259,2.48959327109E-06,2.19338289753E-06,-43.8445129395,0.994587421417
131,904,226,1,7.90222799069,-21.5127910614,0.241413396836,24.6550936757,107.032399043,25.0956249237,1.0785061121,0.916260242462,-77.2654571533,0.088770352304,0.0688044577837,0.0813645124435,2.41275779445E-06,1.95753295884E-06,-77.1365966797,0.977378726006
132,906,226,3,7.90221572812,-21.5127678634,0.241413396836,24.6550936757,107.032399043,25.281085968,1.02778124809,0.912422597408,89.9717788696,0.0948900282383,0.0786583647132,0.0805705189705,2.62483195002E-06,2.17616297959E-06,-64.8704147339,0.973790705204
133,907,226,4,7.90222284621,-21.5127476241,0.241413396836,24.6550936757,107.032399043,25.184261322,0.982907414436,0.922155499458,-39.2859725952,0.0869368761778,0.076323568821,0.0855647027493,2.41194857153E-06,2.10340476769E-06,34.5983276367,0.970773518085
134,928,232,1,8.31234049799,-21.4761522888,0.428658722348,24.9550706972,37.0498918219,25.8410129547,0.970611512661,0.733117163181,76.3043136597,0.113843888044,0.0800171121955,0.0890071094036,3.16901719088E-06,2.18531704377E-06,-55.1054496765,0.965049028397
135,931,232,4,8.31242342432,-21.4760937197,0.428658722348,24.9550706972,37.0498918219,25.8429756165,1.00511395931,0.737824440002,-74.0193405151,0.123651750386,0.0870920270681,0.0936791822314,3.34306650984E-06,2.5158265089E-06,-77.2614059448,0.100423626602
136,936,234,1,8.16955973969,-21.5629573838,0.0652521511993,25.3850714682,299.910479499,24.7182312012,1.34621155262,0.941700577736,-84.222946167,0.151624515653,0.103918664157,0.133938148618,4.16587363361E-06,2.91612673209E-06,-68.4756469727,0.303947836161
137,937,234,2,8.16956265716,-21.5629756833,0.0652521511993,25.3850714682,299.910479499,25.3865375519,0.780010461807,0.755884170532,-53.5496025085,0.0950300693512,0.094406850636,0.15380525589,2.62933622253E-06,2.61119498646E-06,-56.5686416626,0.973531424999
138,938,234,3,8.16957774985,-21.5629803161,0.0652521511993,25.3850714682,299.910479499,25.0763626099,1.26026427746,0.767054319382,29.7018489838,0.170520484447,0.102414391935,0.159879297018,4.46678131993E-06,3.21355241795E-06,-5.44111299515,0.218343004584
139,939,234,4,8.16956847941,-21.5629872504,0.0652521511993,25.3850714682,299.910479499,24.991312027,0.913567841053,0.87393283844,85.7289505005,0.119236990809,0.118946276605,0.139327079058,3.29765362039E-06,3.2913569612E-06,9.21254825592,0.936258673668
140,958,239,3,8.33590183438,-21.4829713336,0.0313072227943,24.4413595595,250.312939063,24.5830421448,1.1732814312,1.06147277355,-51.8453178406,0.0819035023451,0.0740900486708,0.0884681269526,2.23856432058E-06,2.07925086215E-06,61.2428207397,0.879778325558
141,1040,260,1,8.02170715383,-21.2803062351,0.526333153336,24.376550727,154.422280698,24.5561180115,1.21781551838,1.11866736412,68.9203033447,0.0890774279833,0.0797258242965,0.0975464433432,2.46050058195E-06,2.20963624997E-06,-46.8054580688,0.968747496605
142,1041,260,2,8.02166758894,-21.280287584,0.526333153336,24.376550727,154.422280698,24.6226711273,1.16661477089,1.05790579319,50.1092910767,0.0703503787518,0.0651007965207,0.0864837542176,1.92870061255E-06,1.81960558621E-06,-30.1858787537,0.751157164574
143,1068,267,1,8.36636198434,-21.43387377,1.37321065505,24.6218732334,296.007051564,24.6848812103,1.1960631609,0.87665104866,-82.9508895874,0.0955720245838,0.0652180463076,0.100383788347,2.60717865785E-06,1.85679562037E-06,-71.8970184326,0.913437485695
144,1069,267,2,8.3664095884,-21.4339614549,1.37321065505,24.6218732334,296.007051564,24.8019866943,1.21871614456,0.979740917683,-88.7080307007,0.0914729461074,0.0719706714153,0.0972642228007,2.52525796895E-06,1.99757892005E-06,-66.3051986694,0.747591137886
145,1071,267,4,8.36651102311,-21.4341624654,1.37321065505,24.6218732334,296.007051564,24.790813446,1.26689708233,0.938906371593,-86.6074905396,0.10800421983,0.0759729966521,0.119314283133,2.9775362691E-06,2.11616384149E-06,-66.706817627,0.215827539563
146,1076,269,1,8.30397610779,-21.6473556405,0.465761928582,24.4830205234,90.5083489174,24.5118141174,1.25781607628,1.06567037106,-74.0554351807,0.082357019186,0.0668159499764,0.0831329673529,2.23164806812E-06,1.90440459846E-06,-82.3163146973,0.759146213531
147,1079,269,4,8.30397325689,-21.6472512908,0.465761928582,24.4830205234,90.5083489174,24.645111084,1.11443388462,1.01254713535,49.3228569031,0.0828198418021,0.0742357373238,0.0878748521209,2.28123326451E-06,2.06450363294E-06,-42.9134292603,0.956169009209
148,1116,279,1,7.89462439112,-21.3664316306,0.0533881602141,25.4326157286,323.988754089,25.7620010376,1.03282988071,0.865886986256,-81.7302780151,0.131925567985,0.113187268376,0.107826523483,3.61084767064E-06,3.17568287755E-06,-76.0939025879,0.0560894049704
149,1118,279,3,7.89462883632,-21.3664533824,0.0533881602141,25.4326157286,323.988754089,25.3767681122,0.925004184246,0.745899200439,-87.8409042358,0.154666230083,0.122235603631,0.175126805902,4.27897111877E-06,3.38103700415E-06,-64.7358016968,0.103726670146
150,1119,279,4,7.89462576625,-21.3664526757,0.0533881602141,25.4326157286,323.988754089,25.7121429443,1.04329717159,0.796599626541,-55.9445419312,0.15058016777,0.115044519305,0.139224857092,4.02367322749E-06,3.36018365488E-06,71.5439376831,0.461182922125
151,1120,280,1,8.16175385728,-21.317676659,0.0896977883006,25.3343382854,203.656196526,24.9021625519,1.10922455788,0.820220649242,-87.0852050781,0.138046458364,0.0969660654664,0.136235550046,3.81890913559E-06,2.68241274171E-06,-64.6962738037,0.143095463514
152,1121,280,2,8.16174629066,-21.3176795193,0.0896977883006,25.3343382854,203.656196526,25.5205860138,0.888397574425,0.878186523914,-75.9569702148,0.125561624765,0.125519320369,0.187488794327,3.47351715391E-06,3.47234276887E-06,40.3823547363,0.903075635433
153,1122,280,3,8.16174521911,-21.3176809363,0.0896977883006,25.3343382854,203.656196526,24.8966903687,0.976499438286,0.742457687855,-76.0637512207,0.121401704848,0.0856938585639,0.12981325388,3.27998350258E-06,2.47803723141E-06,-77.8103942871,0.219588696957
154,1123,280,4,8.16174285471,-21.3176825637,0.0896977883006,25.3343382854,203.656196526,24.9987735748,0.988937318325,0.864934623241,-45.9818496704,0.121819533408,0.104082137346,0.142708256841,3.31103638018E-06,2.94692836178E-06,60.6748924255,0.945998609066
155,1132,283,1,8.3603970004,-21.5954195111,0.206014112529,25.4458075649,177.751516153,25.0537757874,0.998059511185,0.860472202301,49.5675621033,0.122574456036,0.104363553226,0.144910782576,3.32706372319E-06,2.96032635561E-06,-27.8008460999,0.763319313526
156,1133,283,2,8.36037181715,-21.5954222687,0.206014112529,25.4458075649,177.751516153,25.2116737366,0.98875451088,0.793081402779,58.078125,0.13453386724,0.102934315801,0.147228807211,3.68669611817E-06,2.89264130515E-06,-42.7028083801,0.978999197483
157,1134,283,3,8.36033545332,-21.5954181987,0.206014112529,25.4458075649,177.751516153,24.9995002747,1.00808465481,0.802667617798,59.2550773621,0.131012037396,0.0998456925154,0.15082681179,3.58780721399E-06,2.80920312434E-06,-42.3549118042,0.244782313704
158,1135,283,4,8.36033746983,-21.5954201944,0.206014112529,25.4458075649,177.751516153,25.8506278992,0.879713773727,0.685782372952,66.4705123901,0.136275231838,0.0981550589204,0.14774467051,3.78141839974E-06,2.69907900474E-06,-51.4579582214,0.857030272484
159,1152,288,1,8.09270303033,-21.6834470528,0.143222933661,25.182510955,189.70611481,24.7468090057,1.05135393143,1.03702676296,13.0068082809,0.113738998771,0.104311265051,0.123776845634,3.15296824738E-06,2.87846455649E-06,32.4688339233,0.693536162376
160,1153,288,2,8.09270433868,-21.6834559173,0.143222933661,25.182510955,189.70611481,25.2006053925,0.94776648283,0.835322618484,2.15466785431,0.115858964622,0.0963925719261,0.140529155731,3.20439676216E-06,2.66734105026E-06,25.0470561981,0.718313932419
161,1155,288,4,8.09267247371,-21.6834597581,0.143222933661,25.182510955,189.70611481,24.7061958313,1.0461165905,0.942668557167,-38.7459716797,0.111313894391,0.0970124080777,0.122148782015,3.03144429381E-06,2.73761384051E-06,60.6425857544,0.0349866077304
162,1188,297,1,8.21263456423,-21.5794343108,1.39754623513,24.9794850546,94.1555305022,25.0026378632,1.19339740276,0.958310484886,-84.0250015259,0.109669260681,0.0867276713252,0.124691262841,3.0336141208E-06,2.39952646552E-06,-64.7524337769,0.019797988236
163,1189,297,2,8.21262605339,-21.579335503,1.39754623513,24.9794850546,94.1555305022,24.9919948578,1.31722223759,0.865141510963,-72.9763946533,0.128382951021,0.0787682905793,0.117291979492,3.444341246E-06,2.3448014872E-06,-78.308807373,0.183692485094
164,1190,297,3,8.21262185893,-21.5792183108,1.39754623513,24.9794850546,94.1555305022,24.8830451965,1.06120085716,0.853976011276,-64.6768569946,0.102734290063,0.0798401460052,0.12158805877,2.75899583357E-06,2.31151830121E-06,-88.7265090942,0.27876740694
165,1191,297,4,8.21260662351,-21.5791071965,1.39754623513,24.9794850546,94.1555305022,24.7723236084,0.981249511242,0.923960924149,-70.679473877,0.100775755942,0.0986690670252,0.11864477396,2.78826973954E-06,2.72906891041E-06,26.6482391357,0.591466248035
166,1224,306,1,7.93132205025,-21.4988858279,0.365877385214,25.4739914678,129.572442063,24.7532653809,1.18744707108,0.896375477314,-75.1540527344,0.131860792637,0.0984112620354,0.125708669424,3.56324699169E-06,2.83212011709E-06,-79.7912445068,0.466373354197
167,1226,306,3,7.93127878444,-21.4988492329,0.365877385214,25.4739914678,129.572442063,25.6317634583,1.02344286442,0.733070909977,14.5853204727,0.140464782715,0.0934285223484,0.131339266896,3.78987419936E-06,2.72322313322E-06,12.7842493057,0.421528160572
168,1227,306,4,7.93126835013,-21.4988229611,0.365877385214,25.4739914678,129.572442063,25.659034729,0.815083861351,0.655629277229,-51.3578834534,0.130256965756,0.102637760341,0.171699926257,3.51608218807E-06,2.94673191092E-06,60.2715911865,0.901781976223
169,1228,307,1,8.13105555715,-21.3491720463,0.247096034454,25.7037624322,205.190041752,25.5213241577,0.940164506435,0.740980565548,-50.2354202271,0.137428343296,0.108218565583,0.175475522876,3.70802717953E-06,3.10912173518E-06,60.6263504028,0.710189461708
170,1229,307,2,8.13104040213,-21.3491979331,0.247096034454,25.7037624322,205.190041752,26.3809432983,0.639374613762,0.571192741394,-0.0563257299364,0.147943109274,0.147912949324,0.240577563643,4.09255835621E-06,4.09196263718E-06,-25.3980255127,0.800848066807
171,1230,307,3,8.1310194959,-21.349206331,0.247096034454,25.7037624322,205.190041752,25.8677501678,0.736871540546,0.561675310135,-48.804851532,0.158815085888,0.117321252823,0.221705332398,4.26410133514E-06,3.41371196555E-06,60.5160522461,0.812415778637
172,1276,319,1,7.90022659439,-21.3449649687,0.0366795265185,25.400879314,329.003275651,25.6279411316,0.808509647846,0.668247044086,-42.4051437378,0.129888743162,0.102419666946,0.180526867509,3.50509549207E-06,2.94155779557E-06,60.6711463928,0.817422866821
173,1277,319,2,7.90023145079,-21.3449581472,0.0366795265185,25.400879314,329.003275651,25.231098175,1.03867864609,0.708400309086,89.4638671875,0.135430306196,0.0883754268289,0.152266591787,3.74446108253E-06,2.44787270276E-06,-65.1078186035,0.567397356033
174,1279,319,4,7.90022889886,-21.3449794401,0.0366795265185,25.400879314,329.003275651,25.1488742828,0.980055391788,0.850441873074,56.3719863892,0.124672338367,0.10623767972,0.156815797091,3.38803783961E-06,3.00886540572E-06,-29.4001522064,0.564468324184
175,1293,323,2,8.23980251002,-21.2589055974,1.78987694319,24.9717466788,162.459236445,24.8128852844,1.2431050539,1.02117931843,59.8854751587,0.115128986537,0.0947579517961,0.130080908537,3.17976787301E-06,2.62756861957E-06,-47.550453186,0.133465588093
176,1294,323,3,8.23965698198,-21.2588579629,1.78987694319,24.9717466788,162.459236445,24.579076767,1.31310689449,0.946177601814,58.4893684387,0.121314592659,0.0886764749885,0.119412273169,3.33445268552E-06,2.48234982791E-06,-45.0705604553,0.0138712432235
177,1295,323,4,8.23953426984,-21.2588185891,1.78987694319,24.9717466788,162.459236445,24.7550868988,1.23225963116,0.975733220577,53.5203056335,0.112594820559,0.0882166773081,0.119068831205,3.08792596115E-06,2.47431557909E-06,-42.7760276794,0.0386861823499
178,1308,327,1,8.38765690782,-21.2916477618,0.108362061887,25.3416249095,122.112547686,24.9952507019,0.935134291649,0.830984532833,12.2096920013,0.114745475352,0.0997484475374,0.133516266942,3.12695806315E-06,2.81285588244E-06,7.2470331192,0.933123886585
179,1309,327,2,8.38765105877,-21.2916364563,0.108362061887,25.3416249095,122.112547686,25.2041549683,0.999445259571,0.711033642292,-87.9418487549,0.132294744253,0.0868550762534,0.15017747879,3.66104427485E-06,2.40072586166E-06,-64.419303894,0.890393435955
180,1310,327,3,8.38764465897,-21.291632525,0.108362061887,25.3416249095,122.112547686,25.5609169006,0.884403467178,0.870882987976,15.6129379272,0.106634818017,0.106043435633,0.149047225714,2.95017889584E-06,2.93323660117E-06,-61.3516616821,0.95373249054
181,1311,327,4,8.38763635702,-21.2916217227,0.108362061887,25.3416249095,122.112547686,25.5168800354,1.00946855545,0.724582970142,75.4964675903,0.130622655153,0.0913150459528,0.121742188931,3.63551635019E-06,2.49427489507E-06,-54.662689209,0.498070418835
182,1324,331,1,7.93865829572,-21.2894639251,0.560186431996,24.9096856048,66.0327271558,25.0621471405,1.18022119999,0.761589348316,-67.1018676758,0.137986496091,0.0832737386227,0.145420894027,3.64474567505E-06,2.56778548646E-06,-87.1523895264,0.514231860638
183,1364,341,1,8.20308167014,-21.4901470166,0.179246910169,24.8661239951,21.5439157329,24.8633060455,1.19883060455,0.808183908463,74.6266784668,0.116919621825,0.0764411091805,0.126382485032,3.25762357534E-06,2.07877565117E-06,-55.3052749634,0.770279824734
184,1365,341,2,8.20310397487,-21.4901501812,0.179246910169,24.8661239951,21.5439157329,24.5968704224,1.19561064243,0.962016820908,3.89273023605,0.0985876470804,0.0719842165709,0.104749724269,2.71505405181E-06,2.00804038286E-06,22.4266262054,0.720951557159
185,1388,347,1,7.95480066061,-21.4633134164,0.0411278556471,24.9794431712,52.3061194954,24.7095375061,1.02098333836,0.918252944946,16.6846733093,0.106909818947,0.093979857862,0.115321449935,2.93026801046E-06,2.63050719695E-06,13.8203687668,0.964572906494
186,1389,347,2,7.95479954098,-21.4633020681,0.0411278556471,24.9794431712,52.3061194954,25.0645847321,1.0538444519,0.829322814941,-48.2094841003,0.104540616274,0.0777930766344,0.120737738907,2.8103868317E-06,2.25755570682E-06,59.9242935181,0.968347072601
187,1391,347,4,7.95480510369,-21.4633008235,0.0411278556471,24.9794431712,52.3061194954,25.2767829895,1.12593960762,0.894571959972,-78.4344711304,0.109240353107,0.0841828212142,0.109799720347,2.98091322293E-06,2.38116081164E-06,-74.1416702271,0.78897279501
188,1400,350,1,8.19638648254,-21.6615226912,0.100596005146,25.8484249991,50.761532952,26.2048206329,0.691842138767,0.411132127047,89.1752929688,0.176614373922,0.108448348939,0.219103649259,4.88661953568E-06,2.99869884657E-06,-64.5961380005,0.782885789871
189,1401,350,2,8.19639741079,-21.6615184683,0.100596005146,25.8484249991,50.761532952,25.5377140045,0.805372536182,0.755283713341,-44.1759681702,0.118731677532,0.118690341711,0.174202501774,3.28457031173E-06,3.28334999722E-06,34.7987632751,0.385844677687
190,1402,350,3,8.19638920623,-21.6615160029,0.100596005146,25.8484249991,50.761532952,25.7179737091,0.959132909775,0.482095628977,82.1406326294,0.198077663779,0.0908306762576,0.201041504741,5.53099562239E-06,2.39715768657E-06,-59.1510772705,0.184112533927
191,1403,350,4,8.19639305761,-21.6615074421,0.100596005146,25.8484249991,50.761532952,25.4023609161,0.890523374081,0.741832494736,-3.67860770226,0.158375322819,0.131374359131,0.190696641803,4.39623818238E-06,3.61602451449E-06,30.0803508759,0.696249246597
192,1412,353,1,8.34162394851,-21.4696152888,0.49242490426,25.565097625,24.886557023,25.6119937897,0.902813076973,0.669317722321,-21.2446556091,0.1300817132,0.0933196768165,0.175082758069,3.60973172064E-06,2.56588737102E-06,38.5447387695,0.948837161064
193,1414,353,3,8.34169508227,-21.4695813257,0.49242490426,25.565097625,24.886557023,25.816614151,0.781647503376,0.499950706959,-89.3831863403,0.165462225676,0.101170808077,0.202494010329,4.57738269688E-06,2.79857999885E-06,-64.6303939819,0.956234693527
194,1415,353,4,8.34174083068,-21.4695634536,0.49242490426,25.565097625,24.886557023,25.441034317,0.993808090687,0.742350816727,-79.3984298706,0.142735660076,0.100741110742,0.176594361663,3.85872499464E-06,2.90998877972E-06,-77.3464431763,0.917544007301
195,1416,354,1,7.8948579991,-21.6412493613,1.70194708998,25.5981357126,223.714810501,25.5355014801,0.917734205723,0.470286101103,-53.4468917847,0.20442442596,0.100806221366,0.16988375783,5.29795261173E-06,3.41875534104E-06,71.9629745483,0.232585117221
196,1417,354,2,7.89477469689,-21.6413489387,1.70194708998,25.5981357126,223.714810501,25.2283306122,1.03973484039,0.722886264324,-3.29092884064,0.151198610663,0.0989059954882,0.161553740501,4.18303488914E-06,2.73543628282E-06,25.2518959045,0.618978500366
197,1419,354,4,7.89457173504,-21.6415466082,1.70194708998,25.5981357126,223.714810501,26.0377540588,0.761181771755,0.441230475903,-18.7286224365,0.210169047117,0.121442548931,0.278412371874,5.84943927606E-06,3.29721365233E-06,37.2298164368,0.619818031788
198,1437,359,2,8.1805482581,-21.5590493234,0.0159958073651,24.5409249882,170.801996631,24.9235935211,1.24828934669,0.889454603195,-85.3049316406,0.0991192683578,0.0649392679334,0.10185867548,2.71977296507E-06,1.82995188425E-06,-68.8395004272,0.956824123859
199,1438,359,3,8.1805469334,-21.5590503375,0.0159958073651,24.5409249882,170.801996631,24.7145080566,1.04847252369,1.01084077358,-25.2814617157,0.0778296664357,0.0711119547486,0.0902962759137,2.15383875002E-06,1.96636210603E-06,40.1565704346,0.951608777046
200,1439,359,4,8.18055377846,-21.5590548087,0.0159958073651,24.5409249882,170.801996631,25.1758270264,1.09675240517,0.968532025814,68.2206344604,0.0851687267423,0.0746045485139,0.0665465146303,2.35349898503E-06,2.0667669105E-06,-47.639503479,0.972350955009
201,1456,364,1,7.93357673801,-21.6124785469,0.0179381836988,25.8711790741,172.970714764,25.798122406,0.767763733864,0.440802335739,71.3388214111,0.196615517139,0.113401904702,0.200581744313,5.47223180547E-06,3.07890809381E-06,-52.742893219,0.848674356937
202,1457,364,2,7.93359200006,-21.6124877888,0.0179381836988,25.8711790741,172.970714764,25.7822322845,0.4996047616,0.498156577349,47.9554443359,0.133656725287,0.133063226938,0.19212295115,3.69515464627E-06,3.68323640032E-06,-26.9853019714,0.819914340973
203,1459,364,4,7.93356904824,-21.6124884712,0.0179381836988,25.8711790741,172.970714764,25.8677043915,0.805471897125,0.670545697212,-45.0374412537,0.141821250319,0.112350724638,0.202074915171,3.83162114304E-06,3.22026085087E-06,59.7765274048,0.844557285309
204,1488,372,1,8.12835990413,-21.6464489358,0.0999710954342,25.781589105,87.4639315703,25.7543678284,0.726947963238,0.453519016504,17.1116275787,0.16897700727,0.0978354141116,0.194483041763,4.49866820418E-06,2.98968825518E-06,8.97656917572,0.708013474941
205,1489,372,2,8.12836098204,-21.6464383734,0.0999710954342,25.781589105,87.4639315703,25.6102600098,0.935327291489,0.728617489338,-88.348777771,0.144405022264,0.105538196862,0.183439329267,3.99473447033E-06,2.9195832667E-06,-64.7205886841,0.870944142342
206,1490,372,3,8.12836135304,-21.6464452012,0.0999710954342,25.781589105,87.4639315703,25.2833633423,1.02015066147,0.635499417782,-36.4994850159,0.195209309459,0.119793452322,0.170061141253,5.28421196577E-06,3.49582819581E-06,50.4685249329,0.712228655815
207,1568,392,1,7.89968431873,-21.2020320717,0.0542812684803,25.3780211781,236.714273894,25.5065746307,0.976232349873,0.826760947704,77.273979187,0.126970127225,0.110343262553,0.173090532422,3.51855487679E-06,3.04533864437E-06,-51.7979507446,0.59161657095
208,1569,392,2,7.89968342275,-21.2020341223,0.0542812684803,25.3780211781,236.714273894,25.1008224487,1.07277238369,0.929654300213,-41.6192245483,0.108143649995,0.0937055572867,0.106553547084,2.94421738545E-06,2.6459097171E-06,60.2659378052,0.0641045123339
