,0.0,0.001,0.003,0.01,0.03,0.1,0.3,1.0,3.0,10.0,30.0
0,1.4623503684999999,1.50465679169,1.6822750568399998,1.4582529068,3.50085020065,4.3438038826,,,,,
1,1.3995902538299998,1.44694685936,1.53788602352,1.47595977783,1.43289875984,,,,,,
2,1.4259958267200001,1.46192419529,1.50015676022,1.4887855052899999,1.49830162525,,,,,,
3,1.56497740746,1.84589266777,1.48078155518,1.41567659378,4.07361030579,,,,,,
4,1.51768267155,1.49311351776,1.56986773014,1.46420013905,,,,,,,
5,1.4938223362,1.4804174900100002,1.43475365639,1.48765325546,,,,,,,
6,1.6846605539300001,1.55148220062,1.4364576339700001,1.49541640282,,,,,,,
7,1.43306732178,1.45370459557,1.56545519829,1.44038248062,,,,,,,
8,1.53785395622,1.50808119774,1.5525772571599998,1.4330426454499998,,,,,,,
9,1.4879286289200002,1.4836837053299998,1.52519989014,1.5677564144100002,,,,,,,
10,1.43186843395,1.4142400026299997,1.42107093334,1.5656795501700003,,,,,,,
11,1.4933835268,1.51528334618,1.45949804783,1.5806488990799998,,,,,,,
12,1.5121986866,,1.4645520448700002,1.43964481354,,,,,,,
13,2.09874582291,,1.4364109039300001,1.41687238216,,,,,,,
14,1.57119464874,,1.4660429954499998,1.46137344837,,,,,,,
15,1.48108196259,,1.4649530649200002,1.5283677578000001,,,,,,,
16,1.4440448284099998,,1.49644243717,1.51615607738,,,,,,,
17,1.55024683475,,1.53450512886,1.47520959377,,,,,,,
18,1.4954047203100003,,1.44570636749,1.5475169420200001,,,,,,,
19,1.42228114605,,1.42126691341,1.52381598949,,,,,,,
20,1.65118312836,,1.45846521854,1.48266673088,,,,,,,
21,1.44655942917,,1.5527081489599999,1.44808959961,,,,,,,
22,1.4050295352899997,,1.5110014677,1.62140917778,,,,,,,
23,1.50518620014,,1.44042825699,1.4772413969,,,,,,,
24,1.53171718121,,1.46538209915,1.45218539238,,,,,,,
25,1.51731598377,,1.45214450359,1.4506260156600002,,,,,,,
26,1.5054931640600002,,1.46070432663,1.52218234539,,,,,,,
27,1.44723021984,,1.48766827583,2.3846156597099997,,,,,,,
28,1.6438713073700002,,1.52868115902,1.5591495037099998,,,,,,,
29,1.40942025185,,1.4091303348500002,1.5039292573899998,,,,,,,
30,1.43677735329,,1.46616590023,1.4416314363499998,,,,,,,
31,1.4467182159399998,,1.42958843708,2.0164220333099996,,,,,,,
32,1.3926062583899999,,1.46445381641,1.48060846329,,,,,,,
33,1.50390017033,,1.4721224308,1.4476200342200003,,,,,,,
34,1.4022656679199998,,1.46007597446,1.42371022701,,,,,,,
35,1.43694519997,,1.44225907326,1.4414478540399998,,,,,,,
36,1.48462533951,,1.40623319149,2.0036001205400003,,,,,,,
37,1.4551923275,,1.3915272951100002,1.5620669126499998,,,,,,,
38,1.44744956493,,1.42222201824,1.4946058988600002,,,,,,,
39,1.4445447921799999,,1.56246912479,1.5305732488600001,,,,,,,
40,1.5232640504799997,,1.46298778057,1.4562029838600001,,,,,,,
41,1.47903978825,,1.40369355679,1.49298298359,,,,,,,
42,1.4329633712799998,,1.45245659351,1.4888606071500001,,,,,,,
43,1.4331520795800001,,1.5107729435,1.53088641167,,,,,,,
44,1.4509887695299999,,1.41786813736,1.43523859978,,,,,,,
45,1.48183083534,,1.4721457958200002,1.57904696465,,,,,,,
46,1.42538619041,,1.41664218903,1.5027925968200002,,,,,,,
47,1.44443416595,,1.42549657822,1.47950959206,,,,,,,
48,1.4431644678100002,,1.5054299831400002,1.4102234840399999,,,,,,,
49,1.40290701389,,1.38229930401,1.52048361301,,,,,,,
50,1.5457047224,,1.50395643711,1.54171741009,,,,,,,
51,1.50814902782,,1.48260605335,1.48915266991,,,,,,,
52,1.5230084657700003,,1.489351511,1.46775698662,,,,,,,
53,1.7619009017900003,,1.4015007018999999,1.5031979084,,,,,,,
54,1.4949940443,,1.54020035267,1.5324784517299999,,,,,,,
55,1.4331214427899999,,1.4489271640799999,1.49003386497,,,,,,,
56,1.56236696243,,1.44792675972,1.4245197772999998,,,,,,,
57,1.5050761699700002,,1.47352159023,1.4673913717299998,,,,,,,
58,1.43595957756,,1.43440282345,1.57896411419,,,,,,,
59,1.4652863740900002,,1.55214047432,1.4455935955,,,,,,,
60,1.5117349624599998,,1.4573597908000002,1.71708083153,,,,,,,
61,1.76197886467,,1.4370211362799998,1.58477091789,,,,,,,
62,1.55505800247,,1.4349675178499999,,,,,,,,
63,1.4389569759399998,,1.54141592979,,,,,,,,
64,1.47255182266,,1.5506755113600001,,,,,,,,
65,1.5225584506999998,,1.4654074907299999,,,,,,,,
66,1.50434589386,,1.47498273849,,,,,,,,
67,1.49871218204,,1.62786066532,,,,,,,,
68,1.4904563427000002,,1.50348484516,,,,,,,,
69,1.43237388134,,1.4503467083000001,,,,,,,,
70,1.5377247333500002,,1.4819059371899999,,,,,,,,
71,1.46976327896,,1.5756739378,,,,,,,,
72,1.4886341095,,1.4338145256000001,,,,,,,,
73,1.5982470512399998,,1.44106507301,,,,,,,,
74,1.42023515701,,1.48930132389,,,,,,,,
75,1.4455840587600002,,1.4615470171,,,,,,,,
76,2.4889097213699998,,1.5096858739899999,,,,,,,,
77,1.4030491113699999,,1.4618920087799998,,,,,,,,
78,1.45928311348,,1.4788810014700002,,,,,,,,
79,1.47786772251,,1.54506826401,,,,,,,,
80,1.5067746639300001,,1.4410737752899998,,,,,,,,
81,1.5366501808200002,,,,,,,,,,
82,1.5363855361899998,,,,,,,,,,
83,1.5010671615600002,,,,,,,,,,
84,1.49034929276,,,,,,,,,,
85,1.54938578606,,,,,,,,,,
86,1.43193471432,,,,,,,,,,
87,1.4881770610799998,,,,,,,,,,
88,1.48705840111,,,,,,,,,,
89,2.20695567131,,,,,,,,,,
90,1.49736177921,,,,,,,,,,
91,1.40820991993,,,,,,,,,,
92,1.4832054376600001,,,,,,,,,,
93,1.5005807876600001,,,,,,,,,,
94,1.4042596817,,,,,,,,,,
95,1.54639363289,,,,,,,,,,
96,1.4751220941499998,,,,,,,,,,
97,1.4057341814,,,,,,,,,,
98,1.46835303307,,,,,,,,,,
99,1.5696400404,,,,,,,,,,
100,1.45538139343,,,,,,,,,,
101,1.4591934680899998,,,,,,,,,,
102,1.4949455261200002,,,,,,,,,,
103,1.4643852710699998,,,,,,,,,,
104,1.4761698246000001,,,,,,,,,,
105,1.43699657917,,,,,,,,,,
106,1.5128173828100002,,,,,,,,,,
107,1.5092340707799998,,,,,,,,,,
108,1.4161958694499999,,,,,,,,,,
109,1.49357891083,,,,,,,,,,
110,1.53677797318,,,,,,,,,,
111,1.44789671898,,,,,,,,,,
112,1.45107793808,,,,,,,,,,
113,1.5231872797,,,,,,,,,,
114,1.4458129406,,,,,,,,,,
115,1.55164444447,,,,,,,,,,
116,1.5626009702700001,,,,,,,,,,
117,2.21393060684,,,,,,,,,,
118,1.44157493114,,,,,,,,,,
119,1.45464849472,,,,,,,,,,
120,1.43414103985,,,,,,,,,,
121,1.42640447617,,,,,,,,,,
122,1.49701464176,,,,,,,,,,
123,1.5365844965,,,,,,,,,,
124,1.4193489551499998,,,,,,,,,,
125,1.52345705032,,,,,,,,,,
126,1.45367872715,,,,,,,,,,
127,1.44286584854,,,,,,,,,,
128,1.44137847424,,,,,,,,,,
129,1.50300884247,,,,,,,,,,
130,1.5430908203100002,,,,,,,,,,
131,1.45266366005,,,,,,,,,,
132,1.54221582413,,,,,,,,,,
133,1.5285445451700002,,,,,,,,,,
134,1.4390182495100001,,,,,,,,,,
