,DITHER,ALPHA_J2000,DELTA_J2000,MAG_ISO,PM,CLASS_STAR,OBJECT
258,1,8.27644233804,-21.0327398081,27-28,10.0,0.00177578511648,SSO
264,1,8.41959390193,-21.4869490038,27-28,10.0,0.539615154266,SSO
550,2,8.276579723,-21.0326847873,27-28,10.0,0.00177578511648,SSO
557,2,8.41769280675,-21.4887708386,27-28,10.0,0.539615154266,SSO
1124,4,8.27689507603,-21.0319487189,27-28,10.0,0.00177578511648,galaxies
1131,4,8.41908817249,-21.490605363,27-28,10.0,0.539615154266,SSO
