,DITHER,ALPHA_J2000,DELTA_J2000,MAG_ISO,PM,CLASS_STAR,OBJECT
33,1,8.19999173481,-21.5152038522,26-27,30.0,0.00349961663596,SSO
609,3,8.20031046324,-21.5126467993,26-27,30.0,0.00349961663596,SSO
