,DITHER,ALPHA_J2000,DELTA_J2000,MAG_ISO,PM,CLASS_STAR,OBJECT
135,1,8.10949374758,-21.3422123731,21-22,0.3,0.999423801899,star
409,2,8.10949858464,-21.3422241588,21-22,0.3,0.999423801899,star
711,3,8.10948162937,-21.3422325296,21-22,0.3,0.999423801899,star
